Name,Type,Master,X,Y
FE_RC_2317_0,inst,NOR2xp33_ASAP7_75t_R,30.564,62.856
FE_RC_2315_0,inst,NOR2xp33_ASAP7_75t_L,75.816,124.686
FE_RC_2314_0,inst,AO22x1_ASAP7_75t_R,107.406,50.706
FE_RC_2313_0,inst,AO22x1_ASAP7_75t_R,77.706,7.236
FE_RC_2310_0,inst,INVxp67_ASAP7_75t_R,65.61,75.816
FE_RC_2307_0,inst,AOI21xp33_ASAP7_75t_R,76.95,77.436
FE_RC_2306_0,inst,INVxp67_ASAP7_75t_R,73.602,70.416
FE_RC_2303_0,inst,AOI21xp5_ASAP7_75t_SL,169.02,4.536
FE_RC_2298_0,inst,OAI21xp33_ASAP7_75t_R,30.726,109.026
FE_RC_2297_0,inst,NAND2xp33_ASAP7_75t_R,73.332,71.496
FE_RC_2295_0,inst,NOR2xp33_ASAP7_75t_SL,72.036,89.856
FE_RC_2294_0,inst,OAI21xp33_ASAP7_75t_L,35.154,110.646
FE_RC_2293_0,inst,AOI21xp33_ASAP7_75t_R,78.57,118.476
FE_RC_2292_0,inst,AO22x1_ASAP7_75t_R,4.428,186.246
FE_RC_2291_0,inst,OR2x2_ASAP7_75t_SL,46.818,55.836
FE_RC_2287_0,inst,NAND2xp5_ASAP7_75t_SL,185.274,95.796
FE_RC_2285_0,inst,NOR2xp33_ASAP7_75t_R,33.264,39.906
FE_RC_2283_0,inst,AOI21xp33_ASAP7_75t_R,95.364,59.076
FE_RC_2282_0,inst,NAND2xp33_ASAP7_75t_R,74.898,52.056
FE_RC_2281_0,inst,AO22x1_ASAP7_75t_SL,169.992,5.346
FE_RC_2280_0,inst,OA211x2_ASAP7_75t_R,96.336,59.346
FE_RC_2279_0,inst,AND2x2_ASAP7_75t_L,88.83,51.246
FE_RC_2278_0,inst,XNOR2xp5_ASAP7_75t_SL,76.626,48.276
FE_RC_2276_0,inst,NAND2xp33_ASAP7_75t_R,101.682,37.746
FE_RC_2275_0,inst,NAND2xp5_ASAP7_75t_SL,69.174,95.796
FE_RC_2274_0,inst,OAI21x1_ASAP7_75t_SL,45.846,112.536
FE_RC_2273_0,inst,NOR2xp33_ASAP7_75t_L,88.722,25.056
FE_RC_2271_0,inst,AOI21xp33_ASAP7_75t_R,76.41,72.306
FE_RC_2269_0,inst,OAI21xp33_ASAP7_75t_R,31.752,105.516
FE_RC_2267_0,inst,OAI22xp33_ASAP7_75t_L,102.87,55.566
FE_RC_2266_0,inst,AND2x2_ASAP7_75t_R,103.356,66.636
FE_RC_2261_0,inst,NAND2xp33_ASAP7_75t_L,1.188,151.416
FE_RC_2260_0,inst,OAI21xp33_ASAP7_75t_R,89.91,55.566
FE_RC_2259_0,inst,OA22x2_ASAP7_75t_SL,45.9,56.646
FE_RC_2258_0,inst,INVxp33_ASAP7_75t_R,79.11,78.246
FE_RC_2257_0,inst,AOI21xp33_ASAP7_75t_R,79.38,78.246
FE_RC_2255_0,inst,AO22x1_ASAP7_75t_R,106.002,53.676
FE_RC_2254_0,inst,AOI211xp5_ASAP7_75t_R,10.638,38.556
FE_RC_2253_0,inst,NOR2xp33_ASAP7_75t_SL,27.81,38.016
FE_RC_2251_0,inst,AO22x1_ASAP7_75t_SL,79.218,79.056
FE_RC_2250_0,inst,AO22x1_ASAP7_75t_SL,34.02,31.536
FE_RC_2249_0,inst,AO22x1_ASAP7_75t_R,186.246,127.386
FE_RC_2248_0,inst,AO22x1_ASAP7_75t_R,172.584,99.846
FE_RC_2247_0,inst,AO22x1_ASAP7_75t_R,105.354,48.276
FE_RC_2245_0,inst,AOI211xp5_ASAP7_75t_SL,94.446,50.166
FE_RC_2244_0,inst,NAND2xp33_ASAP7_75t_L,60.48,35.046
FE_RC_2242_0,inst,AOI21xp33_ASAP7_75t_R,20.358,47.196
FE_RC_2241_0,inst,OAI21xp5_ASAP7_75t_SL,133.542,73.116
FE_RC_2240_0,inst,AO22x1_ASAP7_75t_R,174.204,103.086
FE_RC_2239_0,inst,AOI21xp33_ASAP7_75t_L,79.65,120.366
FE_RC_2238_0,inst,INVxp67_ASAP7_75t_R,132.57,80.946
FE_RC_2237_0,inst,AND2x2_ASAP7_75t_R,27.54,59.616
FE_RC_2236_0,inst,AO22x1_ASAP7_75t_R,1.35,152.766
FE_RC_2235_0,inst,AO22x1_ASAP7_75t_R,175.5,98.496
FE_RC_2234_0,inst,INVx1_ASAP7_75t_L,63.45,106.596
FE_RC_2231_0,inst,NOR2xp33_ASAP7_75t_R,188.082,119.016
FE_RC_2230_0,inst,XNOR2xp5_ASAP7_75t_R,85.05,23.436
FE_RC_2229_0,inst,NAND2xp33_ASAP7_75t_R,19.98,48.816
FE_RC_2228_0,inst,INVx3_ASAP7_75t_SL,49.464,10.206
FE_RC_2227_0,inst,XOR2x2_ASAP7_75t_SL,84.456,57.186
FE_RC_2226_0,inst,AOI21xp5_ASAP7_75t_SL,45.576,115.776
FE_RC_2224_0,inst,NAND2xp33_ASAP7_75t_R,63.882,117.396
FE_RC_2221_0,inst,INVxp33_ASAP7_75t_R,46.116,15.606
FE_RC_2219_0,inst,XOR2xp5_ASAP7_75t_L,4.968,104.166
FE_RC_2218_0,inst,NAND2xp33_ASAP7_75t_L,58.536,67.176
FE_RC_2216_0,inst,NAND2xp5_ASAP7_75t_L,68.634,80.406
FE_RC_2215_0,inst,NAND2xp33_ASAP7_75t_R,45.9,56.106
FE_RC_2214_0,inst,OR2x2_ASAP7_75t_SL,67.716,111.996
FE_RC_2213_0,inst,AOI21xp33_ASAP7_75t_R,64.152,118.206
FE_RC_2212_0,inst,INVx1_ASAP7_75t_L,103.194,41.796
FE_RC_2211_0,inst,NOR3xp33_ASAP7_75t_L,103.356,41.796
FE_RC_2210_0,inst,INVxp33_ASAP7_75t_R,162.162,20.736
FE_RC_2209_0,inst,OAI211xp5_ASAP7_75t_R,161.838,21.006
FE_RC_2208_0,inst,NAND2x1p5_ASAP7_75t_SL,162.054,9.126
FE_RC_2205_0,inst,NOR2x1_ASAP7_75t_SL,48.168,9.666
FE_RC_2204_0,inst,INVxp33_ASAP7_75t_R,104.166,76.086
FE_RC_2203_0,inst,AND2x2_ASAP7_75t_SL,104.544,76.086
FE_RC_2200_0,inst,AOI21xp33_ASAP7_75t_SL,175.176,11.286
FE_RC_2198_0,inst,NOR2xp33_ASAP7_75t_SL,168.696,6.696
FE_RC_2196_0,inst,OAI21xp33_ASAP7_75t_R,30.024,59.346
FE_RC_2193_0,inst,AOI21xp5_ASAP7_75t_SL,54.054,65.556
FE_RC_2189_0,inst,AO21x1_ASAP7_75t_R,98.658,56.376
FE_RC_2188_0,inst,AOI21xp33_ASAP7_75t_L,79.488,86.886
FE_RC_2187_0,inst,NAND2xp67_ASAP7_75t_SL,174.798,11.556
FE_RC_2186_0,inst,AOI211xp5_ASAP7_75t_R,51.678,105.246
FE_RC_2184_0,inst,NAND2xp33_ASAP7_75t_R,46.548,13.176
FE_RC_2183_0,inst,OAI21x1_ASAP7_75t_SL,34.074,105.246
FE_RC_2180_0,inst,AND2x2_ASAP7_75t_R,99.63,65.016
FE_RC_2177_0,inst,NOR2x1_ASAP7_75t_SL,83.322,58.266
FE_RC_2175_0,inst,OR2x2_ASAP7_75t_R,103.41,56.916
FE_RC_2173_0,inst,AOI21xp33_ASAP7_75t_R,74.358,111.456
FE_RC_2172_0,inst,XNOR2xp5_ASAP7_75t_R,45.738,56.376
FE_RC_2171_0,inst,AOI21xp5_ASAP7_75t_SL,76.248,82.296
FE_RC_2169_0,inst,AO22x1_ASAP7_75t_R,155.574,172.476
FE_RC_2168_0,inst,AND2x2_ASAP7_75t_SL,2.916,152.226
FE_RC_2166_0,inst,OAI211xp5_ASAP7_75t_R,63.72,105.786
FE_RC_2165_0,inst,NAND2xp5_ASAP7_75t_R,69.984,44.496
FE_RC_2164_0,inst,NOR2xp33_ASAP7_75t_SL,73.062,67.446
FE_RC_2163_0,inst,NOR2xp33_ASAP7_75t_R,37.476,107.136
FE_RC_2162_0,inst,OAI22xp33_ASAP7_75t_R,187.65,121.446
FE_RC_2160_0,inst,INVxp33_ASAP7_75t_R,133.758,11.556
FE_RC_2159_0,inst,OR2x2_ASAP7_75t_R,133.758,11.826
FE_RC_2158_0,inst,NOR2xp33_ASAP7_75t_L,83.268,70.146
FE_RC_2157_0,inst,NAND2xp5_ASAP7_75t_SL,78.138,59.616
FE_RC_2156_0,inst,NAND2xp5_ASAP7_75t_SL,36.072,42.606
FE_RC_2153_0,inst,AND2x2_ASAP7_75t_R,188.46,89.586
FE_RC_2152_0,inst,OA21x2_ASAP7_75t_R,88.56,53.136
FE_RC_2151_0,inst,INVx1_ASAP7_75t_L,81.756,88.776
FE_RC_2150_0,inst,NOR3xp33_ASAP7_75t_R,81.27,88.776
FE_RC_2149_0,inst,INVx1_ASAP7_75t_L,38.556,47.466
FE_RC_2148_0,inst,AOI211xp5_ASAP7_75t_SL,39.042,47.466
FE_RC_2146_0,inst,NAND2xp33_ASAP7_75t_R,55.134,62.586
FE_RC_2145_0,inst,NAND2xp33_ASAP7_75t_R,98.55,36.666
FE_RC_2143_0,inst,NAND2x1_ASAP7_75t_L,45.252,9.396
FE_RC_2141_0,inst,AOI21xp33_ASAP7_75t_R,47.142,13.446
FE_RC_2138_0,inst,AOI21xp33_ASAP7_75t_L,5.13,185.706
FE_RC_2137_0,inst,AOI21xp33_ASAP7_75t_L,33.696,107.406
FE_RC_2135_0,inst,OAI21xp5_ASAP7_75t_SL,41.31,50.976
FE_RC_2134_0,inst,NAND2xp33_ASAP7_75t_R,79.11,109.296
FE_RC_2131_0,inst,NOR2xp33_ASAP7_75t_R,77.76,59.886
FE_RC_2129_0,inst,A2O1A1Ixp33_ASAP7_75t_R,67.608,77.976
FE_RC_2125_0,inst,AOI22xp5_ASAP7_75t_SL,67.176,113.616
FE_RC_2124_0,inst,AND2x2_ASAP7_75t_SL,82.512,69.336
FE_RC_2122_0,inst,OAI211xp5_ASAP7_75t_L,78.462,59.346
FE_RC_2121_0,inst,INVxp67_ASAP7_75t_R,76.896,84.456
FE_RC_2120_0,inst,NAND2xp33_ASAP7_75t_L,140.67,74.466
FE_RC_2119_0,inst,AOI211xp5_ASAP7_75t_R,57.834,67.716
FE_RC_2118_0,inst,OAI21xp33_ASAP7_75t_R,187.434,124.146
FE_RC_2116_0,inst,OA21x2_ASAP7_75t_L,176.364,11.286
FE_RC_2114_0,inst,NAND2xp5_ASAP7_75t_SL,168.696,6.966
FE_RC_2113_0,inst,NOR2xp33_ASAP7_75t_R,38.718,107.406
FE_RC_2112_0,inst,OAI21xp33_ASAP7_75t_L,185.436,120.636
FE_RC_2111_0,inst,NAND2xp5_ASAP7_75t_R,188.082,90.126
FE_RC_2110_0,inst,AO22x1_ASAP7_75t_R,86.4,76.086
FE_RC_2109_0,inst,INVxp67_ASAP7_75t_SL,98.172,53.946
FE_RC_2108_0,inst,NOR2xp33_ASAP7_75t_R,69.93,69.336
FE_RC_2107_0,inst,OR2x2_ASAP7_75t_SL,143.37,68.256
FE_RC_2104_0,inst,AOI21xp5_ASAP7_75t_L,83.592,134.946
FE_RC_2102_0,inst,AOI21xp33_ASAP7_75t_R,92.934,37.746
FE_RC_2101_0,inst,NOR2xp33_ASAP7_75t_R,46.98,12.366
FE_RC_2100_0,inst,OAI21xp5_ASAP7_75t_SL,72.468,69.066
FE_RC_2099_0,inst,NAND2xp33_ASAP7_75t_L,87.804,21.276
FE_RC_2098_0,inst,AOI21xp33_ASAP7_75t_R,79.38,110.106
FE_RC_2097_0,inst,INVxp33_ASAP7_75t_R,77.328,51.786
FE_RC_2094_0,inst,OR3x1_ASAP7_75t_SL,83.16,69.066
FE_RC_2093_0,inst,AO22x2_ASAP7_75t_SL,25.488,38.286
FE_RC_2092_0,inst,AO22x1_ASAP7_75t_R,126.846,75.006
FE_RC_2091_0,inst,AO22x1_ASAP7_75t_R,127.926,173.016
FE_RC_2090_0,inst,OAI21xp33_ASAP7_75t_R,134.568,6.426
FE_RC_2089_0,inst,OAI21xp33_ASAP7_75t_L,9.72,170.856
FE_RC_2085_0,inst,OR3x1_ASAP7_75t_L,161.676,18.036
FE_RC_2084_0,inst,NAND2xp33_ASAP7_75t_R,166.536,57.996
FE_RC_2083_0,inst,OA21x2_ASAP7_75t_R,176.148,10.476
FE_RC_2082_0,inst,OR2x2_ASAP7_75t_SL,137.916,72.036
FE_RC_2081_0,inst,AOI21xp33_ASAP7_75t_SL,42.174,114.966
FE_RC_2077_0,inst,INVxp33_ASAP7_75t_R,53.622,115.236
FE_RC_2076_0,inst,OAI21xp5_ASAP7_75t_L,53.568,114.966
FE_RC_2074_0,inst,NAND2xp5_ASAP7_75t_L,30.024,103.626
FE_RC_2073_0,inst,OAI211xp5_ASAP7_75t_R,107.676,44.766
FE_RC_2072_0,inst,AOI21xp33_ASAP7_75t_R,87.264,41.256
FE_RC_2071_0,inst,INVx1_ASAP7_75t_SL,167.616,3.186
FE_RC_2070_0,inst,INVxp67_ASAP7_75t_R,2.538,136.566
FE_RC_2066_0,inst,OA211x2_ASAP7_75t_R,90.234,53.136
FE_RC_2060_0,inst,AOI211xp5_ASAP7_75t_L,71.172,91.476
FE_RC_2058_0,inst,OAI21xp5_ASAP7_75t_SL,123.336,75.006
FE_RC_2057_0,inst,NAND2xp5_ASAP7_75t_SL,168.264,32.076
FE_RC_2055_0,inst,AND2x2_ASAP7_75t_R,135.0,5.346
FE_RC_2053_0,inst,NAND2xp33_ASAP7_75t_SL,40.014,51.786
FE_RC_2052_0,inst,INVxp67_ASAP7_75t_R,67.068,96.066
FE_RC_2051_0,inst,AOI211xp5_ASAP7_75t_SL,66.744,98.226
FE_RC_2050_0,inst,INVxp67_ASAP7_75t_R,82.35,135.756
FE_RC_2049_0,inst,OA21x2_ASAP7_75t_R,163.89,12.366
FE_RC_2048_0,inst,NAND2xp33_ASAP7_75t_R,155.142,169.506
FE_RC_2047_0,inst,NOR2xp33_ASAP7_75t_SL,70.308,68.256
FE_RC_2043_0,inst,AND2x2_ASAP7_75t_SL,70.092,45.846
FE_RC_2042_0,inst,XOR2xp5_ASAP7_75t_SL,92.88,72.846
FE_RC_2041_0,inst,INVxp67_ASAP7_75t_R,69.12,89.046
FE_RC_2039_0,inst,NAND2xp5_ASAP7_75t_SL,82.458,135.486
FE_RC_2035_0,inst,A2O1A1Ixp33_ASAP7_75t_R,163.944,12.096
FE_RC_2034_0,inst,A2O1A1Ixp33_ASAP7_75t_R,63.342,70.686
FE_RC_2030_0,inst,INVxp67_ASAP7_75t_SL,41.958,63.666
FE_RC_2029_0,inst,OAI21x1_ASAP7_75t_SL,42.012,63.936
FE_RC_2028_0,inst,INVxp33_ASAP7_75t_R,109.242,40.176
FE_RC_2027_0,inst,INVx1_ASAP7_75t_SL,178.308,11.016
FE_RC_2026_0,inst,OAI21xp5_ASAP7_75t_SL,34.398,40.716
FE_RC_2025_0,inst,INVxp67_ASAP7_75t_SL,82.944,69.066
FE_RC_2024_0,inst,AOI211x1_ASAP7_75t_SL,82.782,69.606
FE_RC_2023_0,inst,XNOR2xp5_ASAP7_75t_SL,101.25,80.676
FE_RC_2022_0,inst,NAND2xp33_ASAP7_75t_R,55.674,65.556
FE_RC_2019_0,inst,INVxp33_ASAP7_75t_R,67.662,116.046
FE_RC_2018_0,inst,AOI21xp33_ASAP7_75t_R,67.5,115.776
FE_RC_2017_0,inst,NOR2xp33_ASAP7_75t_R,185.274,119.556
FE_RC_2016_0,inst,AOI21xp33_ASAP7_75t_R,162.27,18.846
FE_RC_2015_0,inst,OAI21xp5_ASAP7_75t_SL,34.074,50.166
FE_RC_2013_0,inst,NOR2xp33_ASAP7_75t_L,49.95,109.836
FE_RC_2012_0,inst,OAI21xp33_ASAP7_75t_R,77.814,111.726
FE_RC_2009_0,inst,XOR2x2_ASAP7_75t_SL,84.024,20.466
FE_RC_2008_0,inst,OR2x2_ASAP7_75t_SL,144.396,67.716
FE_RC_2007_0,inst,XOR2xp5_ASAP7_75t_SL,138.186,70.416
FE_RC_2005_0,inst,AOI21xp5_ASAP7_75t_SL,2.214,118.206
FE_RC_2004_0,inst,AOI21xp33_ASAP7_75t_R,99.63,43.146
FE_RC_2001_0,inst,INVxp33_ASAP7_75t_R,167.562,15.336
FE_RC_2000_0,inst,NAND2xp33_ASAP7_75t_L,81.54,85.536
FE_RC_1997_0,inst,INVx2_ASAP7_75t_SL,138.834,73.116
FE_RC_1996_0,inst,XNOR2xp5_ASAP7_75t_SL,95.31,105.246
FE_RC_1993_0,inst,INVx2_ASAP7_75t_SL,90.018,48.546
FE_RC_1992_0,inst,AO22x1_ASAP7_75t_R,76.086,133.056
FE_RC_1991_0,inst,OAI21xp5_ASAP7_75t_SL,53.676,5.886
FE_RC_1988_0,inst,NOR2xp33_ASAP7_75t_SL,23.598,30.726
FE_RC_1987_0,inst,NOR2xp33_ASAP7_75t_R,155.628,9.666
FE_RC_1986_0,inst,INVxp67_ASAP7_75t_SL,76.734,101.466
FE_RC_1985_0,inst,AOI22xp33_ASAP7_75t_R,184.032,119.556
FE_RC_1984_0,inst,OAI21xp33_ASAP7_75t_R,34.398,43.416
FE_RC_1983_0,inst,OAI21xp5_ASAP7_75t_SL,2.214,117.126
FE_RC_1979_0,inst,NOR2x1p5_ASAP7_75t_SL,1.89,101.196
FE_RC_1978_0,inst,A2O1A1Ixp33_ASAP7_75t_SL,67.662,100.656
FE_RC_1977_0,inst,INVxp33_ASAP7_75t_R,184.356,37.206
FE_RC_1976_0,inst,OAI211xp5_ASAP7_75t_L,184.356,37.476
FE_RC_1975_0,inst,NOR2xp67_ASAP7_75t_SL,66.258,86.616
FE_RC_1974_0,inst,NAND2xp5_ASAP7_75t_SL,77.22,116.586
FE_RC_1973_0,inst,INVxp33_ASAP7_75t_R,81.378,49.896
FE_RC_1971_0,inst,AO22x1_ASAP7_75t_R,76.032,133.326
FE_RC_1968_0,inst,A2O1A1Ixp33_ASAP7_75t_SL,62.748,92.286
FE_RC_1967_0,inst,AOI21xp5_ASAP7_75t_SL,43.2,109.296
FE_RC_1963_0,inst,OAI21xp33_ASAP7_75t_R,161.838,24.246
FE_RC_1962_0,inst,OR2x2_ASAP7_75t_SL,12.042,116.316
FE_RC_1960_0,inst,AND2x2_ASAP7_75t_R,82.944,42.876
FE_RC_1957_0,inst,OAI211xp5_ASAP7_75t_R,36.99,48.816
FE_RC_1953_0,inst,NAND2xp33_ASAP7_75t_L,183.816,44.766
FE_RC_1952_0,inst,NOR2xp33_ASAP7_75t_SL,114.102,76.086
FE_RC_1951_0,inst,AOI21xp33_ASAP7_75t_R,60.534,90.126
FE_RC_1950_0,inst,INVx1_ASAP7_75t_SL,30.132,90.936
FE_RC_1949_0,inst,OR2x2_ASAP7_75t_SL,83.268,134.136
FE_RC_1948_0,inst,INVxp33_ASAP7_75t_R,78.894,69.876
FE_RC_1947_0,inst,AOI21xp33_ASAP7_75t_R,76.896,69.606
FE_RC_1946_0,inst,AO22x1_ASAP7_75t_SL,186.84,91.476
FE_RC_1945_0,inst,AND2x2_ASAP7_75t_SL,82.026,86.076
FE_RC_1944_0,inst,AND2x2_ASAP7_75t_R,78.84,38.556
FE_RC_1943_0,inst,OA22x2_ASAP7_75t_R,185.274,49.896
FE_RC_1942_0,inst,AOI21xp33_ASAP7_75t_R,76.14,82.836
FE_RC_1941_0,inst,A2O1A1Ixp33_ASAP7_75t_L,65.07,92.286
FE_RC_1940_0,inst,AOI21xp33_ASAP7_75t_R,66.69,81.756
FE_RC_1938_0,inst,INVxp67_ASAP7_75t_R,170.424,7.236
FE_RC_1937_0,inst,AND2x2_ASAP7_75t_SL,170.262,6.966
FE_RC_1936_0,inst,NOR2xp33_ASAP7_75t_R,39.582,70.146
FE_RC_1935_0,inst,NOR2xp33_ASAP7_75t_R,155.196,9.126
FE_RC_1934_0,inst,NOR3xp33_ASAP7_75t_L,68.958,87.696
FE_RC_1933_0,inst,NOR2xp33_ASAP7_75t_R,80.73,111.996
FE_RC_1932_0,inst,AO22x1_ASAP7_75t_R,107.838,41.796
FE_RC_1931_0,inst,AND2x2_ASAP7_75t_R,106.704,45.036
FE_RC_1930_0,inst,XOR2xp5_ASAP7_75t_L,7.884,111.726
FE_RC_1929_0,inst,XOR2x2_ASAP7_75t_SL,76.302,59.346
FE_RC_1928_0,inst,AOI21xp33_ASAP7_75t_R,64.314,93.366
FE_RC_1927_0,inst,NAND2xp5_ASAP7_75t_SL,80.514,111.996
FE_RC_1926_0,inst,OAI21xp33_ASAP7_75t_R,79.218,113.616
FE_RC_1925_0,inst,INVxp33_ASAP7_75t_R,71.064,69.606
FE_RC_1924_0,inst,AND3x1_ASAP7_75t_R,70.686,69.336
FE_RC_1923_0,inst,NAND2xp33_ASAP7_75t_L,70.146,80.406
FE_RC_1921_0,inst,OAI21xp33_ASAP7_75t_R,162.81,21.006
FE_RC_1919_0,inst,NOR2xp33_ASAP7_75t_SL,73.818,112.806
FE_RC_1917_0,inst,NOR2xp33_ASAP7_75t_SL,78.408,114.966
FE_RC_1915_0,inst,AO22x2_ASAP7_75t_SL,23.544,38.016
FE_RC_1914_0,inst,AO22x1_ASAP7_75t_SL,29.538,91.476
FE_RC_1912_0,inst,AO22x1_ASAP7_75t_R,76.68,107.676
FE_RC_1911_0,inst,INVxp33_ASAP7_75t_R,61.83,111.186
FE_RC_1910_0,inst,AO22x1_ASAP7_75t_R,61.29,111.186
FE_RC_1909_0,inst,INVxp33_ASAP7_75t_R,81.378,133.596
FE_RC_1908_0,inst,OA22x2_ASAP7_75t_SL,81.324,133.866
FE_RC_1906_0,inst,OAI21xp33_ASAP7_75t_R,134.784,3.726
FE_RC_1903_0,inst,NOR2xp33_ASAP7_75t_R,164.322,20.466
FE_RC_1902_0,inst,NOR2xp33_ASAP7_75t_L,131.166,3.996
FE_RC_1901_0,inst,NOR2xp33_ASAP7_75t_L,86.562,37.476
FE_RC_1899_0,inst,AOI22xp33_ASAP7_75t_R,107.838,38.286
FE_RC_1897_0,inst,AO22x1_ASAP7_75t_R,18.306,38.016
FE_RC_1896_0,inst,AO22x1_ASAP7_75t_L,76.194,61.776
FE_RC_1894_0,inst,OR2x2_ASAP7_75t_SL,42.552,60.156
FE_RC_1893_0,inst,OAI21xp33_ASAP7_75t_R,77.76,69.066
FE_RC_1892_0,inst,OA211x2_ASAP7_75t_R,64.044,29.376
FE_RC_1891_0,inst,AOI21xp33_ASAP7_75t_SL,134.892,3.456
FE_RC_1889_0,inst,AOI21xp33_ASAP7_75t_R,106.596,38.556
FE_RC_1887_0,inst,AOI21xp5_ASAP7_75t_SL,68.31,114.696
FE_RC_1886_0,inst,NOR2xp33_ASAP7_75t_R,106.056,44.766
FE_RC_1885_0,inst,NAND2x1_ASAP7_75t_SL,138.672,74.736
FE_RC_1884_0,inst,INVxp33_ASAP7_75t_R,88.074,30.726
FE_RC_1883_0,inst,A2O1A1Ixp33_ASAP7_75t_L,29.7,41.796
FE_RC_1882_0,inst,OAI21xp33_ASAP7_75t_R,23.274,37.206
FE_RC_1880_0,inst,NAND2xp5_ASAP7_75t_SL,186.84,92.286
FE_RC_1879_0,inst,OA21x2_ASAP7_75t_R,165.186,16.686
FE_RC_1878_0,inst,AND2x2_ASAP7_75t_R,167.238,6.696
FE_RC_1877_0,inst,INVxp33_ASAP7_75t_R,155.682,11.016
FE_RC_1876_0,inst,AND2x2_ASAP7_75t_R,155.79,11.286
FE_RC_1875_0,inst,OR2x2_ASAP7_75t_L,79.272,109.836
FE_RC_1874_0,inst,AND2x2_ASAP7_75t_SL,36.99,44.766
FE_RC_1872_0,inst,NAND2xp5_ASAP7_75t_SL,22.41,39.906
FE_RC_1871_0,inst,NAND2xp33_ASAP7_75t_R,106.542,40.986
FE_RC_1870_0,inst,NAND2xp5_ASAP7_75t_SL,178.308,10.746
FE_RC_1869_0,inst,OAI21xp5_ASAP7_75t_SL,163.35,19.116
FE_RC_1868_0,inst,NOR2xp33_ASAP7_75t_R,77.544,107.946
FE_RC_1867_0,inst,NOR2xp33_ASAP7_75t_R,5.832,167.076
FE_RC_1866_0,inst,NAND2xp33_ASAP7_75t_L,102.762,29.646
FE_RC_1865_0,inst,XNOR2xp5_ASAP7_75t_R,91.098,63.126
FE_RC_1864_0,inst,A2O1A1Ixp33_ASAP7_75t_R,72.198,69.606
FE_RC_1863_0,inst,AO21x1_ASAP7_75t_R,40.122,49.356
FE_RC_1862_0,inst,XOR2x2_ASAP7_75t_SL,92.07,93.096
FE_RC_1861_0,inst,AO22x1_ASAP7_75t_R,187.974,43.146
FE_RC_1860_0,inst,XOR2xp5_ASAP7_75t_R,63.936,29.646
FE_RC_1859_0,inst,OAI21xp33_ASAP7_75t_L,183.276,37.206
FE_RC_1858_0,inst,NAND2xp33_ASAP7_75t_R,35.532,57.996
FE_RC_1857_0,inst,NAND2xp33_ASAP7_75t_L,19.71,30.456
FE_RC_1856_0,inst,AOI211xp5_ASAP7_75t_R,61.452,107.136
FE_RC_1854_0,inst,AND2x2_ASAP7_75t_R,3.078,160.326
FE_RC_1853_0,inst,NAND2xp33_ASAP7_75t_L,30.402,43.416
FE_RC_1848_0,inst,OAI21xp5_ASAP7_75t_SL,81.972,133.866
FE_RC_1847_0,inst,NOR3xp33_ASAP7_75t_R,35.208,57.996
FE_RC_1845_0,inst,INVx3_ASAP7_75t_SL,49.032,66.366
FE_RC_1843_0,inst,INVx1_ASAP7_75t_L,155.844,9.666
FE_RC_1842_0,inst,NOR2xp33_ASAP7_75t_R,42.552,14.526
FE_RC_1841_0,inst,AOI21xp5_ASAP7_75t_L,35.478,53.136
FE_RC_1840_0,inst,NAND2xp5_ASAP7_75t_SL,101.898,47.466
FE_RC_1838_0,inst,AOI21xp33_ASAP7_75t_R,38.232,104.976
FE_RC_1837_0,inst,INVxp33_ASAP7_75t_R,73.44,111.726
FE_RC_1836_0,inst,OAI21xp5_ASAP7_75t_L,73.602,111.726
FE_RC_1835_0,inst,NOR2xp67_ASAP7_75t_R,29.322,102.816
FE_RC_1834_0,inst,NAND2xp5_ASAP7_75t_L,181.764,94.716
FE_RC_1830_0,inst,NAND2xp33_ASAP7_75t_R,83.214,60.696
FE_RC_1829_0,inst,NAND2xp33_ASAP7_75t_L,89.802,28.566
FE_RC_1828_0,inst,AOI21xp33_ASAP7_75t_R,80.082,21.006
FE_RC_1826_0,inst,NOR2x1p5_ASAP7_75t_SL,46.386,80.136
FE_RC_1823_0,inst,INVxp33_ASAP7_75t_R,39.852,52.596
FE_RC_1822_0,inst,OAI21xp33_ASAP7_75t_R,40.014,52.596
FE_RC_1821_0,inst,OAI21xp33_ASAP7_75t_R,102.816,30.456
FE_RC_1820_0,inst,AOI21x1_ASAP7_75t_L,67.932,115.506
FE_RC_1817_0,inst,AOI211xp5_ASAP7_75t_R,167.886,23.976
FE_RC_1816_0,inst,INVxp33_ASAP7_75t_R,35.154,73.656
FE_RC_1815_0,inst,AND2x2_ASAP7_75t_SL,35.1,73.386
FE_RC_1813_0,inst,NOR2xp33_ASAP7_75t_R,21.438,29.376
FE_RC_1811_0,inst,NAND3xp33_ASAP7_75t_L,74.412,35.046
FE_RC_1809_0,inst,NAND2xp33_ASAP7_75t_R,66.636,31.536
FE_RC_1808_0,inst,INVxp67_ASAP7_75t_R,140.076,75.006
FE_RC_1807_0,inst,OR2x2_ASAP7_75t_SL,140.292,74.736
FE_RC_1806_0,inst,NAND2xp5_ASAP7_75t_SL,89.37,72.846
FE_RC_1804_0,inst,NOR2xp67_ASAP7_75t_SL,11.016,186.786
FE_RC_1803_0,inst,OA21x2_ASAP7_75t_SL,6.966,168.156
FE_RC_1802_0,inst,XOR2xp5_ASAP7_75t_R,97.038,102.816
